Station,Year,Julian_day,Hr/Min,Bvolt,Ptemp,Solar,Rain,Ambient,Humidity,WD,WS,BaromP,Atmometer,SoilT ,SoilT,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM
133,2013,18,200,12.46,-1.721,0,0.626,-1.126,93,183.8,0.028,998,0.2,6.571,10.15,3.313,2.553,2.605,15.03,1.515,9.01,1.528,1.454,-17,-14,-15,-72,-10,-42,-10,-10
133,2013,18,300,12.46,-2.335,0,0.313,-1.774,94.3,183.8,0.106,999,0.2,6.519,10.08,3.323,2.558,2.611,14.71,1.499,8.9,1.511,1.436,-17,-14,-15,-70,-10,-41,-10,-10
133,2013,18,400,12.45,-2.811,0,1.565,-2.077,95,183.8,0.246,999,0.2,6.44,9.99,3.332,2.564,2.618,14.45,1.5,8.89,1.511,1.434,-17,-14,-15,-68,-10,-41,-10,-10
133,2013,18,500,12.45,-2.988,0,2.192,-2.52,95.3,183.8,0.13,999,0.2,6.279,9.81,3.344,2.57,2.624,14.25,1.509,8.92,1.518,1.438,-17,-14,-15,-67,-10,-41,-10,-10
133,2013,18,600,12.45,-3.175,0,2.505,-2.569,95.8,183.8,0.148,1000,0.2,6.212,9.73,3.352,2.577,2.629,14.1,1.52,8.97,1.529,1.446,-17,-14,-15,-66,-10,-41,-10,-10
133,2013,18,700,12.45,-3.289,0,4.383,-3.036,96,183.8,0.148,1000,0.2,6.31,9.82,3.36,2.583,2.634,14,1.525,8.98,1.534,1.448,-18,-14,-15,-66,-10,-41,-10,-10
133,2013,18,800,12.44,-3.825,0.005,0.939,-3.089,96,183.7,0.512,1001,0.2,6.191,9.66,3.371,2.589,2.641,13.92,1.531,9,1.539,1.451,-18,-14,-15,-65,-10,-41,-10,-10
133,2013,18,900,12.45,-3.562,0.179,0,-2.802,96,183.8,0.88,1002,0.2,5.565,9.08,3.376,2.597,2.645,13.88,1.534,9.01,1.541,1.45,-17,-14,-15,-64,-10,-41,-10,-10
133,2013,18,1000,12.5,-0.32,0.615,0,-0.726,93.4,220.9,0.857,1003,0.2,3.562,7.1,3.381,2.603,2.648,13.78,1.525,8.92,1.53,1.438,-17,-14,-14,-62,-10,-40,-10,-10
133,2013,18,1100,12.84,4.679,1.436,1.565,1.165,81.1,206,1.339,1003,0.205,4.127,7.58,3.389,2.608,2.65,13.7,1.531,8.94,1.535,1.44,-17,-14,-14,-62,-10,-40,-10,-10
133,2013,18,1200,13.12,7.03,1.863,3.757,1.835,77,205.1,1.215,1003,0.201,5.076,8.53,3.394,2.61,2.655,13.57,1.538,8.94,1.54,1.442,-17,-14,-14,-62,-10,-41,-10,-10
133,2013,18,1300,13.14,7.48,2.019,4.07,2.733,73.4,232.6,1.331,1002,0.203,5.907,9.23,3.396,2.609,2.661,13.7,1.54,8.92,1.54,1.441,-18,-14,-15,-64,-10,-41,-10,-10
133,2013,18,1400,13.13,7.15,1.965,4.383,3.998,70.5,115.7,0.89,1002,0.2,6.017,9.29,3.394,2.611,2.666,13.83,1.543,8.92,1.542,1.44,-18,-14,-15,-64,-10,-41,-10,-10
133,2013,18,1500,13.12,6.971,1.695,4.07,5.142,66.69,115.7,1.014,1002,0.203,6.139,9.32,3.382,2.609,2.671,13.45,1.545,8.91,1.543,1.439,-18,-14,-15,-63,-10,-41,-10,-10
133,2013,18,1600,13.1,7.07,1.258,2.505,5.702,62.27,148.8,1.074,1002,0.2,6.499,9.41,3.357,2.596,2.675,12.98,1.547,8.89,1.544,1.437,-17,-14,-15,-60,-10,-41,-10,-10
133,2013,18,1700,13.01,6.773,0.59,1.252,5.292,61.83,221,1.683,1002,0.3,7.33,9.76,3.328,2.572,2.677,12.69,1.549,8.86,1.544,1.436,-17,-14,-15,-59,-10,-41,-10,-10
133,2013,18,1800,12.88,4.966,0.105,0.939,4.059,70,227.5,1.774,1001,0.302,7.8,9.9,3.301,2.55,2.68,12.74,1.555,8.88,1.548,1.439,-17,-14,-15,-60,-11,-41,-10,-10
133,2013,18,1900,12.81,2.766,0,0.313,2.472,81.1,229.8,1.177,1001,0.2,7.87,9.77,3.278,2.538,2.683,12.84,1.556,8.87,1.549,1.438,-17,-14,-15,-60,-10,-41,-10,-10
133,2013,18,2000,12.78,1.132,0,0,1.671,85.7,223.8,0.543,1001,0.2,7.65,9.49,3.275,2.536,2.685,12.9,1.558,8.87,1.55,1.436,-17,-14,-15,-60,-10,-41,-10,-10
133,2013,18,2100,12.75,0.017,0,0,1.03,90.3,224.9,0.155,1001,0.2,7.49,9.37,3.276,2.54,2.686,12.96,1.562,8.88,1.551,1.436,-17,-14,-15,-60,-10,-41,-10,-10
133,2013,18,2200,12.74,-0.53,0,0,0.628,92.1,223.8,0.842,1001,0.2,7.17,9.12,3.282,2.548,2.686,13.01,1.564,8.89,1.552,1.435,-17,-14,-15,-60,-10,-41,-10,-10
133,2013,18,2300,12.72,-0.751,0,0,0.292,93.3,218.1,0.641,1000,0.2,7.09,9.19,3.292,2.557,2.687,13.04,1.566,8.89,1.554,1.434,-17,-14,-15,-60,-10,-41,-10,-10
133,2013,18,2400,12.7,-0.97,0,0,-0.031,94.5,211.5,0.734,1000,0.2,6.933,9.14,3.304,2.567,2.686,13.06,1.568,8.9,1.555,1.433,-17,-14,-15,-60,-10,-41,-10,-10
133,2013,19,100,12.69,-1.324,0,0,-0.498,95,181.1,0.259,999,0.2,6.851,9.2,3.318,2.579,2.687,13.07,1.571,8.91,1.556,1.432,-17,-14,-15,-60,-10,-41,-10,-10
133,2013,19,200,12.68,-1.66,0,0,-1.049,95.4,198.6,0.393,999,0.2,6.63,9.11,3.333,2.59,2.688,13.08,1.573,8.91,1.557,1.431,-17,-14,-15,-60,-10,-41,-10,-10
133,2013,19,300,12.67,-1.885,0,0,-1.466,95.7,207,1.004,999,0.2,6.535,9.12,3.349,2.602,2.689,13.12,1.574,8.92,1.558,1.43,-17,-14,-15,-61,-10,-41,-10,-10
133,2013,19,400,12.66,-2.225,0,0,-2.132,96,214.3,1.008,999,0.2,6.35,9.06,3.362,2.614,2.689,13.22,1.574,8.93,1.558,1.429,-17,-14,-15,-61,-10,-41,-10,-10
133,2013,19,500,12.64,-2.2,0,0,-2.731,96.3,205.9,1.19,999,0.2,6.12,8.95,3.384,2.626,2.689,13.27,1.577,8.93,1.559,1.428,-17,-14,-15,-61,-10,-41,-10,-10
133,2013,19,600,12.63,-2.166,0,0,-2.722,96.4,240.7,1.187,999,0.2,5.925,8.84,3.392,2.638,2.687,13.32,1.579,8.94,1.56,1.427,-17,-14,-15,-61,-10,-41,-10,-10
133,2013,19,700,12.62,-1.887,0,0,-2.807,96.5,153.5,0.48,999,0.2,5.802,8.81,3.407,2.649,2.687,13.35,1.581,8.94,1.56,1.426,-17,-15,-15,-62,-10,-41,-10,-10
133,2013,19,800,12.61,-1.663,0.005,0,-2.525,96.4,115.3,0.447,999,0.2,5.709,8.77,3.417,2.658,2.685,13.36,1.583,8.94,1.561,1.425,-18,-15,-15,-62,-10,-41,-10,-10
133,2013,19,900,12.6,-1.402,0.112,0,-2.488,96.4,150,0.797,999,0.2,5.582,8.7,3.426,2.665,2.684,13.37,1.585,8.94,1.561,1.424,-18,-15,-15,-62,-10,-41,-10,-10
133,2013,19,1000,12.63,-0.847,0.411,0,-2.443,96.4,146.2,0.784,1000,0.2,5.372,8.49,3.431,2.672,2.686,13.3,1.586,8.93,1.56,1.421,-17,-15,-15,-61,-10,-40,-10,-10
133,2013,19,1100,12.73,0.403,0.812,0,-1.645,96.3,197.2,0.814,1000,0.2,4.966,8.08,3.435,2.676,2.687,13.09,1.587,8.91,1.56,1.42,-17,-14,-15,-60,-10,-40,-10,-10
133,2013,19,1200,13.12,3.922,2,0.939,0.892,95.3,240,1.228,999,0.203,3.588,6.609,3.436,2.674,2.688,12.63,1.588,8.91,1.561,1.418,-17,-14,-14,-56,-10,-39,-10,-10
133,2013,19,1300,13.18,8.28,2.001,0.939,3.267,84.4,234.5,1.104,997,0.207,4.603,7.36,3.425,2.662,2.691,12.05,1.589,8.9,1.559,1.416,-17,-14,-14,-54,-10,-40,-10,-10
133,2013,19,1400,13.17,10.84,1.982,1.565,6.531,72.8,247.1,0.942,996,0.204,5.475,7.93,3.398,2.637,2.692,11.55,1.585,8.86,1.556,1.411,-17,-14,-15,-52,-10,-40,-10,-10
133,2013,19,1500,13.16,12.9,1.726,0.626,9.75,57.41,137.2,1.507,994,0.241,6.355,8.31,3.363,2.604,2.694,11.18,1.586,8.84,1.556,1.41,-17,-14,-15,-51,-10,-40,-10,-10
133,2013,19,1600,13.14,14.12,1.302,0.313,11.2,44.65,84.8,2.179,993,0.545,7.46,8.85,3.321,2.568,2.694,10.98,1.584,8.81,1.554,1.406,-17,-14,-15,-50,-10,-40,-10,-10
133,2013,19,1700,13.05,13.88,0.617,0,10.96,39.94,92.4,2.362,993,0.576,8.85,9.69,3.279,2.534,2.692,10.96,1.588,8.81,1.554,1.406,-17,-14,-15,-51,-11,-41,-10,-10
133,2013,19,1800,12.91,11.08,0.114,0,9.23,44.9,75.4,1.444,992,0.264,9.67,10.1,3.241,2.508,2.689,11.16,1.588,8.82,1.555,1.405,-17,-14,-15,-52,-11,-41,-11,-10
133,2013,19,1900,12.84,7.34,0,0,6.078,61.57,64.14,0.305,992,0.2,9.77,10.03,3.215,2.495,2.687,11.42,1.593,8.84,1.558,1.406,-17,-14,-15,-53,-11,-41,-11,-10
133,2013,19,2000,12.81,4.139,0,0,4.128,71.4,34.62,0.169,992,0.2,9.33,9.58,3.202,2.493,2.683,11.67,1.593,8.85,1.556,1.403,-17,-14,-15,-54,-11,-41,-10,-10
133,2013,19,2100,12.78,2.218,0,0,2.97,80.3,64.76,0.143,992,0.2,8.9,9.25,3.2,2.497,2.678,11.9,1.604,8.91,1.562,1.409,-17,-14,-15,-55,-11,-41,-10,-10
133,2013,19,2200,12.77,1.373,0,0,4.312,67.47,66.08,1.554,992,0.215,8.35,8.86,3.204,2.504,2.675,12.08,1.607,8.93,1.564,1.409,-17,-14,-15,-55,-11,-41,-10,-10
133,2013,19,2300,12.75,2.422,0,0,5.646,56.78,69.69,2.059,991,0.312,7.86,8.56,3.214,2.515,2.67,12.55,1.607,8.94,1.564,1.406,-17,-14,-15,-57,-11,-41,-10,-10
133,2013,19,2400,12.74,3.372,0,0,4.818,61.4,55.94,1.627,991,0.215,8.11,9.02,3.227,2.528,2.666,17,1.608,8.94,1.563,1.402,-17,-14,-15,-81,-11,-41,-10,-10
133,2013,20,100,12.73,2.687,0,0,3.988,65.59,55.96,1.39,991,0.2,8.25,9.35,3.244,2.534,2.662,17.68,1.61,8.95,1.564,1.402,-17,-14,-15,-85,-11,-41,-10,-10
133,2013,20,200,12.72,1.993,0,0,3.486,69.16,52.56,0.927,991,0.2,7.95,9.23,3.267,2.543,2.658,18.32,1.611,8.96,1.565,1.401,-17,-14,-15,-89,-11,-41,-10,-10
133,2013,20,300,12.7,1.256,0,0,2.662,74.9,43.4,1.121,991,0.2,7.82,9.26,3.29,2.553,2.655,18.84,1.611,8.96,1.565,1.399,-17,-14,-15,-92,-11,-41,-10,-10
133,2013,20,400,12.69,0.918,0,0,3.006,71.5,57.85,1.338,991,0.201,7.44,9.05,3.314,2.564,2.653,19.44,1.612,8.96,1.564,1.397,-17,-14,-15,-95,-11,-41,-10,-10
133,2013,20,500,12.68,0.884,0,0,2.374,76.2,51.97,1.351,991,0.2,7.41,9.15,3.339,2.576,2.653,19.97,1.614,8.97,1.565,1.396,-17,-14,-15,-98,-11,-41,-10,-10
133,2013,20,600,12.67,0.793,0,0,2.528,75.2,57.23,1.612,991,0.201,7.16,9.04,3.362,2.587,2.653,20.57,1.616,8.98,1.565,1.395,-17,-14,-15,-102,-11,-41,-10,-10
133,2013,20,700,12.66,0.844,0,0,2.335,75.1,48.41,1.586,991,0.205,7.09,9.12,3.383,2.598,2.652,20.82,1.618,8.99,1.565,1.393,-17,-14,-15,-103,-11,-41,-10,-10
133,2013,20,800,12.65,0.627,0.009,0,2.222,76.2,62.27,0.747,991,0.2,7,9.16,3.407,2.607,2.652,21.15,1.618,9,1.565,1.392,-18,-14,-15,-105,-11,-41,-10,-10
133,2013,20,900,12.71,0.742,0.339,0,2.94,78.8,158.4,0.31,992,0.2,5.851,8.13,3.433,2.616,2.653,21.42,1.62,9.02,1.566,1.391,-17,-14,-14,-105,-10,-41,-10,-10
133,2013,20,1000,12.96,6.264,0.974,0,7.17,64.91,233.9,0.398,992,0.2,3.536,5.907,3.458,2.626,2.654,21.06,1.62,9.03,1.566,1.39,-17,-14,-14,-99,-10,-39,-10,-9
133,2013,20,1100,13.1,13.46,1.492,0,9.34,54.14,67.32,1.867,993,0.3,4.237,6.658,3.475,2.629,2.655,20.26,1.619,9.02,1.565,1.387,-17,-14,-14,-96,-10,-40,-10,-9
133,2013,20,1200,13.16,17.28,1.849,0,10.4,51.31,99.6,1.926,993,0.264,5.474,7.72,3.477,2.619,2.655,19.34,1.624,9.03,1.569,1.39,-17,-14,-14,-92,-10,-40,-10,-10
133,2013,20,1300,13.17,18.76,2.013,0,11.64,48.53,124.3,1.877,992,0.265,6.353,8.26,3.463,2.598,2.656,18.49,1.623,9.01,1.567,1.388,-18,-14,-14,-88,-11,-41,-10,-10
133,2013,20,1400,13.16,18.87,1.964,0,12.47,44.93,123.9,1.857,990,0.296,7.41,8.85,3.435,2.567,2.657,17.79,1.623,9,1.567,1.386,-18,-14,-15,-85,-11,-41,-10,-10
133,2013,20,1500,13.15,18.29,1.704,0,13.34,41.06,182.2,2.156,990,0.366,8.32,9.24,3.398,2.532,2.657,17.41,1.623,8.98,1.566,1.385,-18,-14,-15,-83,-11,-41,-10,-10
133,2013,20,1600,13.14,17.49,1.277,0,13.86,37.6,152.3,1.927,990,0.273,9,9.39,3.361,2.496,2.657,17.33,1.623,8.98,1.566,1.384,-17,-14,-15,-83,-11,-41,-10,-10
133,2013,20,1700,13.06,16.36,0.608,0,12.87,39.3,247.5,1.709,990,0.248,10.09,10.01,3.327,2.464,2.654,17.5,1.624,8.97,1.566,1.382,-17,-14,-15,-85,-11,-42,-11,-10
133,2013,20,1800,12.93,13.43,0.121,0,11.64,43.44,181,1.538,990,0.208,10.68,10.27,3.3,2.44,2.651,18.05,1.623,8.97,1.564,1.38,-17,-14,-15,-89,-11,-42,-11,-10
133,2013,20,1900,12.86,9.88,0,0,8.16,61.66,122.5,0.352,990,0.2,10.95,10.39,3.287,2.426,2.646,18.59,1.625,8.99,1.564,1.379,-17,-14,-15,-92,-11,-42,-11,-10
133,2013,20,2000,12.83,6.38,0,0,5.902,77.1,299.1,0.187,990,0.2,10.48,9.92,3.287,2.423,2.641,19.13,1.627,9.01,1.566,1.379,-17,-14,-15,-94,-11,-42,-11,-10
133,2013,20,2100,12.81,4.13,0,0,4.621,82.2,81.1,0.083,990,0.2,10.06,9.62,3.295,2.425,2.636,19.5,1.63,9.04,1.567,1.377,-17,-14,-15,-96,-11,-42,-11,-10
133,2013,20,2200,12.79,2.572,0,0,3.398,85.7,42.32,0.035,990,0.2,9.75,9.49,3.313,2.431,2.63,19.89,1.63,9.06,1.568,1.377,-17,-14,-15,-98,-11,-42,-10,-10
133,2013,20,2300,12.78,1.438,0,0,2.351,87.5,46.06,0.125,990,0.2,9.45,9.43,3.337,2.467,2.625,20.27,1.63,9.06,1.567,1.375,-17,-14,-15,-100,-11,-42,-10,-10
133,2013,20,2400,12.76,0.599,0,0,1.861,87.2,96.7,0.088,990,0.2,9.18,9.39,3.363,2.486,2.62,20.66,1.631,9.08,1.568,1.374,-17,-14,-15,-103,-11,-42,-10,-10
133,2013,21,100,12.75,-0.013,0,0,1.42,89.9,91.3,0.194,990,0.2,8.91,9.35,3.389,2.506,2.617,20.97,1.631,9.09,1.568,1.371,-18,-14,-15,-105,-11,-42,-10,-10
133,2013,21,200,12.74,-0.366,0,0,0.696,90.8,86.7,0.238,989,0.2,8.69,9.36,3.415,2.525,2.612,21.3,1.631,9.1,1.567,1.371,-18,-14,-14,-107,-11,-42,-10,-10
133,2013,21,300,12.73,-0.896,0,0,0.003,90.9,86.3,0.037,989,0.2,8.51,9.45,3.443,2.543,2.61,21.61,1.631,9.11,1.568,1.37,-18,-14,-14,-109,-11,-42,-10,-10
133,2013,21,400,12.72,-1.504,0,0,-0.538,91.8,87.3,0.108,989,0.2,8.31,9.45,3.471,2.562,2.609,21.93,1.631,9.14,1.568,1.37,-18,-14,-14,-111,-11,-42,-10,-10
133,2013,21,500,12.71,-1.998,0,0,-0.959,91.1,83.7,0.102,989,0.2,8.06,9.41,3.491,2.581,2.608,22.21,1.629,9.15,1.567,1.369,-18,-14,-14,-113,-11,-42,-10,-10
133,2013,21,600,12.7,-2.355,0,0,-1.272,92.2,76.5,0.167,989,0.2,7.85,9.4,3.514,2.601,2.607,22.65,1.628,9.16,1.566,1.367,-18,-14,-14,-115,-11,-42,-10,-10
133,2013,21,700,12.69,-2.712,0,0,-1.444,92.4,68.39,0.17,989,0.2,7.66,9.4,3.54,2.621,2.609,22.9,1.627,9.17,1.565,1.366,-18,-15,-14,-117,-11,-42,-10,-10
133,2013,21,800,12.68,-2.853,0.01,0,-1.55,93.7,63.31,0.695,989,0.2,7.37,9.31,3.565,2.642,2.61,23.12,1.626,9.19,1.565,1.365,-18,-15,-14,-118,-11,-42,-10,-10
133,2013,21,900,12.75,-2.269,0.354,0,-0.652,93.3,57.87,0.586,990,0.2,6.204,8.31,3.59,2.663,2.613,23.35,1.626,9.2,1.565,1.365,-18,-14,-14,-118,-11,-42,-10,-10
133,2013,21,1000,13.01,2.431,0.989,0,2.758,72.8,222.8,1.239,991,0.201,4.505,6.729,3.615,2.682,2.614,23.02,1.627,9.23,1.566,1.365,-18,-14,-14,-112,-10,-41,-10,-9
133,2013,21,1100,13.17,7.62,1.482,0,5.587,52.13,199.2,1.624,991,0.229,4.904,7.19,3.632,2.696,2.616,22.28,1.63,9.28,1.568,1.366,-18,-14,-14,-109,-10,-41,-10,-9
133,2013,21,1200,13.24,12.29,1.857,0,6.81,39.97,96.2,1.931,991,0.333,5.242,7.5,3.639,2.696,2.617,21.35,1.629,9.32,1.568,1.365,-18,-14,-14,-104,-10,-42,-10,-9
133,2013,21,1300,13.26,14.87,2.029,0,7.65,33.19,98.4,2.576,990,0.757,6.545,8.54,3.627,2.681,2.618,20.34,1.628,9.34,1.567,1.364,-18,-15,-14,-99,-11,-42,-10,-10
133,2013,21,1400,13.25,14.69,1.998,0,7.45,29.66,42.6,3.669,990,2.046,7.9,9.48,3.598,2.655,2.618,19.62,1.627,9.36,1.565,1.364,-18,-15,-15,-97,-11,-43,-10,-10
133,2013,21,1500,13.25,12.96,1.76,0,7.49,27.72,66.2,3.537,989,1.684,8.52,9.67,3.565,2.626,2.62,19.25,1.628,9.4,1.564,1.363,-18,-15,-15,-95,-11,-43,-11,-10
133,2013,21,1600,13.24,11.98,1.332,0,7.83,25.27,52.56,3.674,989,1.721,8.95,9.62,3.527,2.595,2.622,19.02,1.627,9.45,1.564,1.362,-18,-14,-15,-93,-11,-43,-10,-10
133,2013,21,1700,13.14,10.78,0.647,0,6.938,27.86,47.39,3.851,990,1.968,9.78,10.09,3.491,2.57,2.622,19.27,1.627,9.5,1.563,1.361,-18,-14,-15,-96,-11,-44,-11,-10
133,2013,21,1800,12.99,7.76,0.129,0,5.371,31.88,47.81,3.063,989,0.981,10.26,10.31,3.463,2.553,2.622,19.93,1.628,9.58,1.563,1.361,-18,-14,-15,-100,-11,-45,-11,-10
133,2013,21,1900,12.91,4.665,0.001,0,3.853,37.12,47.68,2.291,990,0.442,10.07,10.04,3.45,2.549,2.619,20.59,1.629,9.66,1.563,1.361,-18,-14,-15,-104,-11,-45,-11,-10
133,2013,21,2000,12.88,2.646,0,0,2.84,35.76,49.83,3.196,990,0.924,9.61,9.64,3.452,2.555,2.612,21.16,1.63,9.76,1.563,1.361,-18,-14,-15,-106,-11,-45,-10,-10
133,2013,21,2100,12.86,1.466,0,0,1.478,36.6,52.36,2.571,991,0.572,9.42,9.62,3.465,2.568,2.602,21.65,1.63,9.86,1.563,1.36,-18,-14,-15,-109,-11,-45,-10,-10
133,2013,21,2200,12.84,0.165,0,0,0.48,39.33,50.61,2.922,992,0.765,9.18,9.58,3.486,2.585,2.595,22.08,1.631,9.94,1.563,1.36,-18,-14,-14,-112,-11,-46,-10,-10
133,2013,21,2300,12.82,-0.759,0,0,-0.444,41.44,46.96,2.668,992,0.579,8.89,9.53,3.512,2.605,2.588,22.49,1.631,10.01,1.562,1.359,-18,-14,-14,-115,-11,-46,-10,-10
133,2013,21,2400,12.81,-1.66,0,0,-1.154,44.66,50.19,2.362,993,0.462,8.65,9.51,3.544,2.626,2.582,22.9,1.631,10.08,1.562,1.359,-18,-15,-14,-117,-11,-46,-10,-10
133,2013,22,100,12.8,-2.505,0,0,-1.919,46.68,51.02,2,992,0.312,8.41,9.55,3.574,2.648,2.577,23.24,1.631,10.14,1.561,1.358,-18,-15,-14,-120,-11,-47,-10,-10
133,2013,22,200,12.78,-3.447,0,0,-2.576,49.88,47.58,1.309,993,0.202,8.18,9.56,3.606,2.672,2.572,23.57,1.63,10.19,1.56,1.357,-18,-15,-14,-122,-11,-47,-10,-10
133,2013,22,300,12.77,-3.626,0,0,-2.717,42.76,58.32,1.575,993,0.237,7.48,9.09,3.64,2.698,2.569,23.82,1.629,10.25,1.56,1.357,-18,-15,-14,-122,-11,-47,-10,-10
133,2013,22,400,12.76,-3.468,0,0,-3.351,40.78,52.13,1.907,993,0.3,7.61,9.41,3.669,2.721,2.567,23.99,1.629,10.29,1.56,1.357,-19,-15,-14,-124,-11,-47,-10,-10
133,2013,22,500,12.75,-4.382,0,0,-3.933,40.31,78.9,1.395,993,0.244,7.57,9.54,3.699,2.744,2.563,24.3,1.627,10.32,1.559,1.356,-19,-15,-14,-127,-11,-47,-10,-10
133,2013,22,600,12.74,-5.103,0,0,-4.584,42.5,98,1.312,994,0.205,7.23,9.42,3.731,2.767,2.562,24.54,1.624,10.33,1.557,1.354,-19,-15,-14,-128,-11,-47,-10,-10
133,2013,22,700,12.73,-5.734,0,0,-5.111,45.3,81.3,0.893,995,0.201,7.11,9.46,3.759,2.79,2.559,24.8,1.626,10.36,1.559,1.355,-19,-15,-14,-130,-11,-48,-10,-10
133,2013,22,800,12.72,-6.465,0.01,0,-5.285,44.98,97.8,0.951,995,0.2,6.821,9.36,3.79,2.818,2.559,25.06,1.628,10.39,1.561,1.357,-19,-15,-14,-132,-11,-48,-10,-10
133,2013,22,900,12.81,-6.117,0.373,0,-4.799,41.58,68.82,1.368,996,0.229,5.441,8.17,3.818,2.845,2.558,25.29,1.628,10.39,1.561,1.357,-19,-15,-14,-130,-11,-47,-10,-10
133,2013,22,1000,13.11,-1.09,0.988,0,-3.67,33.69,86.6,1.608,996,0.298,3.704,6.616,3.847,2.872,2.558,25.05,1.627,10.4,1.561,1.357,-19,-15,-14,-125,-10,-46,-10,-9
133,2013,22,1100,13.31,2.896,1.551,0,-3.079,30.14,122.4,1.429,997,0.255,4.388,7.31,3.872,2.89,2.557,24.28,1.627,10.4,1.561,1.358,-19,-15,-14,-122,-10,-46,-10,-9
133,2013,22,1200,13.4,5.742,1.917,0,-1.954,26.57,96,1.705,997,0.353,4.819,7.72,3.885,2.897,2.557,23.31,1.626,10.38,1.558,1.358,-19,-15,-14,-116,-10,-46,-10,-9
133,2013,22,1300,13.43,7.04,2.079,0,-1.101,24.45,110.7,1.694,997,0.323,5.604,8.32,3.881,2.888,2.557,22.37,1.625,10.36,1.559,1.357,-19,-15,-14,-111,-11,-47,-10,-10
133,2013,22,1400,13.43,7.34,2.026,0,-0.237,23.67,210.3,1.374,995,0.262,6.458,8.83,3.854,2.867,2.558,21.61,1.623,10.35,1.561,1.357,-19,-15,-14,-108,-11,-47,-10,-10
133,2013,22,1500,13.41,6.876,1.762,0,0.951,25.17,138.7,1.637,995,0.328,7.01,8.99,3.817,2.839,2.557,21.14,1.622,10.33,1.561,1.356,-19,-15,-14,-105,-11,-47,-10,-10
133,2013,22,1600,13.37,6.47,1.31,0,1.6,22.93,114,2.167,995,0.451,7.64,9.1,3.776,2.809,2.556,20.95,1.62,10.31,1.561,1.356,-19,-15,-14,-104,-11,-47,-10,-10
133,2013,22,1700,13.18,5.389,0.575,0,0.699,23.37,110.6,2.263,995,0.433,8.4,9.52,3.735,2.782,2.553,21.14,1.619,10.31,1.56,1.356,-19,-15,-14,-106,-11,-47,-10,-10
133,2013,22,1800,13.01,2.866,0.077,0,-0.114,24.26,122.9,1.628,995,0.231,8.79,9.65,3.7,2.763,2.55,21.71,1.617,10.32,1.56,1.355,-19,-15,-14,-110,-11,-48,-10,-10
133,2013,22,1900,12.96,0.869,0,0,-0.471,20.96,51.18,2.235,995,0.429,8.49,9.24,3.683,2.759,2.545,22.26,1.617,10.32,1.56,1.356,-19,-15,-14,-113,-11,-47,-10,-10
133,2013,22,2000,12.93,-0.739,0,0,-1.232,23.45,45.85,1.781,996,0.282,8.65,9.43,3.678,2.766,2.54,22.79,1.615,10.32,1.559,1.355,-19,-15,-14,-116,-11,-47,-10,-10
133,2013,22,2100,12.91,-1.761,0,0,-1.269,25.3,40.48,2.073,996,0.373,7.82,8.72,3.688,2.778,2.538,23.22,1.614,10.33,1.559,1.355,-19,-15,-14,-118,-11,-47,-10,-10
133,2013,22,2200,12.89,-1.162,0,0,-1.409,26.7,44.77,1.76,996,0.282,7.64,8.68,3.706,2.795,2.534,23.45,1.613,10.33,1.559,1.354,-19,-15,-14,-119,-11,-47,-10,-10
133,2013,22,2300,12.88,-1.012,0,0,-1.671,27.62,44.36,1.928,996,0.31,7.63,8.81,3.731,2.81,2.529,23.69,1.611,10.33,1.559,1.354,-19,-15,-14,-121,-11,-47,-10,-10
133,2013,22,2400,12.86,-1.119,0,0,-1.881,29,48.85,1.797,996,0.287,7.51,8.88,3.755,2.825,2.523,23.89,1.61,10.32,1.559,1.354,-19,-15,-14,-122,-11,-47,-10,-10
133,2013,23,100,12.85,-1.25,0,0,-1.949,29.98,55.53,1.747,996,0.273,7.34,8.88,3.779,2.84,2.518,24.08,1.608,10.32,1.559,1.354,-19,-15,-14,-124,-11,-47,-10,-10
133,2013,23,200,12.84,-1.346,0,0,-1.988,31.18,51.31,1.631,997,0.245,7.21,8.87,3.799,2.855,2.514,24.2,1.607,10.32,1.559,1.353,-19,-15,-14,-124,-11,-47,-10,-10
133,2013,23,300,12.83,-1.387,0,0,-1.98,30.14,85,1.572,997,0.218,7.09,8.87,3.819,2.87,2.51,24.38,1.605,10.33,1.559,1.353,-19,-15,-14,-126,-11,-47,-10,-10
133,2013,23,400,12.82,-1.449,0,0,-2.097,29.21,47.13,1.676,997,0.269,7.01,8.88,3.838,2.886,2.506,24.53,1.604,10.33,1.559,1.353,-19,-15,-14,-127,-11,-47,-10,-10
133,2013,23,500,12.81,-1.571,0,0,-2.171,31.95,46.68,1.185,996,0.201,6.882,8.86,3.856,2.901,2.503,24.67,1.603,10.35,1.559,1.353,-19,-16,-14,-128,-11,-47,-10,-10
133,2013,23,600,12.8,-2.231,0,0,-2.732,34.87,40.8,0.841,997,0.201,7.22,9.3,3.874,2.915,2.497,24.85,1.601,10.41,1.559,1.353,-19,-16,-14,-130,-11,-48,-10,-10
133,2013,23,700,12.79,-4.121,0,0,-3.429,43.67,30.01,0.207,997,0.2,7.19,9.39,3.893,2.931,2.494,25.23,1.6,10.42,1.559,1.353,-20,-16,-14,-133,-11,-48,-10,-10
